ID;NumberZ;Shifr;Napr;Prof;Uroven;FormaOb;Fin;Zach;Sogl
7F015104-A92D-432D-8FC4-12B93EB83284;2558;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;С оплатой обучения;0;0
9A55DF26-0763-4996-B7A8-787A645BD8FC;1719;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9A55DF26-0763-4996-B7A8-787A645BD8FC;1719;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Заочная форма;Бюджетные места;0;0
9A55DF26-0763-4996-B7A8-787A645BD8FC;1719;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9A55DF26-0763-4996-B7A8-787A645BD8FC;1719;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Заочная форма;Бюджетные места;0;0
9A55DF26-0763-4996-B7A8-787A645BD8FC;1719;35.00.02;Технология лесозаготовительных и деревоперерабатывающих производств;;Бакалавриат;Заочная форма;Бюджетные места;1;1
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;09.00.02;Информационные системы и технологии;;Бакалавриат;Очная форма;Бюджетные места;1;1
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;Бюджетные места;0;0
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;01.00.02;Прикладная математика и информатика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;09.00.02;Информационные системы и технологии;;Бакалавриат;Очная форма;С оплатой обучения;0;0
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;С оплатой обучения;0;0
875AEC88-ADCE-4C09-8216-AB0F0D46460E;1098;01.00.02;Прикладная математика и информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;12.00.04;Биотехнические системы и технологии;;Бакалавриат;Очная форма;Бюджетные места;0;0
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;Бюджетные места;0;0
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;С оплатой обучения;0;0
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;12.00.04;Биотехнические системы и технологии;;Бакалавриат;Очная форма;С оплатой обучения;0;0
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;27.00.02;Управление качеством;;Бакалавриат;Очная форма;Бюджетные места;1;1
38E58B57-D722-47B4-BA77-EE01A328D26A;2724;27.00.02;Управление качеством;;Бакалавриат;Очная форма;С оплатой обучения;0;0
A86C8FA5-DF1F-4106-BCED-D6A92459153C;669;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Очная форма;Квота приема лиц, имеющих особое право;1;1
5FCBC2FB-01AE-4A28-A075-FAABC3EC5FA2;984;20.00.01;Техносферная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
5FCBC2FB-01AE-4A28-A075-FAABC3EC5FA2;984;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
5FCBC2FB-01AE-4A28-A075-FAABC3EC5FA2;984;27.00.02;Управление качеством;;Бакалавриат;Очная форма;Бюджетные места;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;46.00.01;История;;Бакалавриат;Очная форма;С оплатой обучения;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;С оплатой обучения;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
4E84F93F-AFB4-4785-B4B2-B0B1CABC6A82;2550;43.00.02;Туризм;;Бакалавриат;Очная форма;С оплатой обучения;0;0
153F361C-2DC9-44EC-B8A0-2387777FA642;2953;03.00.02;Физика;;Бакалавриат;Очная форма;Бюджетные места;1;1
153F361C-2DC9-44EC-B8A0-2387777FA642;2953;03.00.02;Физика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
153F361C-2DC9-44EC-B8A0-2387777FA642;2953;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;С оплатой обучения;0;0
153F361C-2DC9-44EC-B8A0-2387777FA642;2953;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;С оплатой обучения;0;0
1E7187E8-F296-4FCD-8711-0444708CB10A;2747;44.00.05;Педагогическое образование (с двумя профилями подготовки);Биология и география;Бакалавриат;Заочная форма;Бюджетные места;0;1
66FE2E7D-7790-48EE-8CF9-51C88509C89E;1195;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
66FE2E7D-7790-48EE-8CF9-51C88509C89E;1195;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
66FE2E7D-7790-48EE-8CF9-51C88509C89E;1195;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;0;0
0FD7B05E-4C59-430C-9773-C39A33424EAD;2457;43.00.02;Туризм;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
0FD7B05E-4C59-430C-9773-C39A33424EAD;2457;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
0FD7B05E-4C59-430C-9773-C39A33424EAD;2457;19.00.04;Технология продукции и организация общественного питания;;Бакалавриат;Заочная форма;Бюджетные места;0;0
98FADD27-214C-4A54-81D8-3342F6520796;2676;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
98FADD27-214C-4A54-81D8-3342F6520796;2676;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
98FADD27-214C-4A54-81D8-3342F6520796;2676;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
98FADD27-214C-4A54-81D8-3342F6520796;2676;43.00.02;Туризм;;Бакалавриат;Очно-заочная (вечерняя);С оплатой обучения;0;0
98FADD27-214C-4A54-81D8-3342F6520796;2676;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;Бюджетные места;0;0
4C97641C-88D7-4F12-B66F-75B8DCFE559B;1630;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
4C97641C-88D7-4F12-B66F-75B8DCFE559B;1630;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
2BD16955-9CF5-4746-8FEC-5DF0B55B8866;1381;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
2BD16955-9CF5-4746-8FEC-5DF0B55B8866;1381;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
5ED4AE72-E53B-4F43-843A-0CDFF71D867F;1672;38.00.01;Экономика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
5ED4AE72-E53B-4F43-843A-0CDFF71D867F;1672;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
5ED4AE72-E53B-4F43-843A-0CDFF71D867F;1672;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
6938438B-B885-4B02-8DFE-3390E985BE96;1243;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Бюджетные места;0;0
6938438B-B885-4B02-8DFE-3390E985BE96;1243;44.00.05;Педагогическое образование (с двумя профилями подготовки);Русский язык и литература;Бакалавриат;Очная форма;Бюджетные места;0;0
07AE0975-E324-4326-97D5-BFF75289C6D7;1504;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Бюджетные места;0;0
07AE0975-E324-4326-97D5-BFF75289C6D7;1504;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;С оплатой обучения;1;1
07AE0975-E324-4326-97D5-BFF75289C6D7;1504;54.00.01;Дизайн;;Бакалавриат;Очная форма;С оплатой обучения;0;0
07AE0975-E324-4326-97D5-BFF75289C6D7;1504;54.00.01;Дизайн;;Бакалавриат;Очная форма;Бюджетные места;0;0
07AE0975-E324-4326-97D5-BFF75289C6D7;1504;45.00.02;Лингвистика;;Бакалавриат;Очно-заочная (вечерняя);С оплатой обучения;0;0
BB9F5E46-F7B3-4CB3-B105-464106EEC5B1;296;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
BB9F5E46-F7B3-4CB3-B105-464106EEC5B1;296;38.00.01;Экономическая безопасность;;Специалитет;Очная форма;С оплатой обучения;0;0
98365DFC-2714-43D0-9120-1F829F5EAAC0;2455;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;Бюджетные места;0;0
98365DFC-2714-43D0-9120-1F829F5EAAC0;2455;15.00.05;Конструкторско-технологическое обеспечение машиностроительных производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
98365DFC-2714-43D0-9120-1F829F5EAAC0;2455;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
7FDED275-7534-4F06-B79C-5F768C5989BB;379;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;0;0
7FDED275-7534-4F06-B79C-5F768C5989BB;379;44.00.03;Специальное (дефектологическое) образование;Специальная психология: сопровождение образования лиц с особыми потребностями;Бакалавриат;Очная форма;Бюджетные места;0;0
7FDED275-7534-4F06-B79C-5F768C5989BB;379;44.00.05;Педагогическое образование (с двумя профилями подготовки);Биология и география;Бакалавриат;Заочная форма;Бюджетные места;0;0
E9B36FD1-5D2C-4512-A77A-3FE0EEAC071A;1914;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;Бюджетные места;0;0
E9B36FD1-5D2C-4512-A77A-3FE0EEAC071A;1914;06.00.01;Биология;;Бакалавриат;Очная форма;Бюджетные места;0;0
E9B36FD1-5D2C-4512-A77A-3FE0EEAC071A;1914;04.00.01;Химия;;Бакалавриат;Очная форма;Бюджетные места;0;0
AA06DDD6-40BF-440A-90C2-02BC857BDF89;2732;44.00.05;Педагогическое образование (с двумя профилями подготовки);Начальное образование и информатика;Бакалавриат;Заочная форма;Бюджетные места;0;0
AA06DDD6-40BF-440A-90C2-02BC857BDF89;2732;44.00.01;Педагогическое образование;Дошкольное образование;Бакалавриат;Заочная форма;Бюджетные места;1;1
05F54AC5-09CC-4ED4-8FE2-63A99FF11859;1862;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
05F54AC5-09CC-4ED4-8FE2-63A99FF11859;1862;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
B66BE77C-9B49-4EAE-9F64-DFED52EF7DF8;2199;12.00.04;Биотехнические системы и технологии;;Бакалавриат;Заочная форма;Бюджетные места;0;0
B66BE77C-9B49-4EAE-9F64-DFED52EF7DF8;2199;15.00.05;Конструкторско-технологическое обеспечение машиностроительных производств;;Бакалавриат;Заочная форма;Бюджетные места;0;0
B66BE77C-9B49-4EAE-9F64-DFED52EF7DF8;2199;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Заочная форма;Бюджетные места;1;1
855EE3CB-BFA3-4EE0-AA91-9F643CEA7F3D;3074;37.00.01;Психология;;Магистратура;Заочная форма;Бюджетные места;0;0
855EE3CB-BFA3-4EE0-AA91-9F643CEA7F3D;3074;37.00.01;Психология;;Магистратура;Заочная форма;С оплатой обучения;1;1
849209A6-FDE5-4C42-A388-DCDDBC7D9AE1;1311;42.00.02;Журналистика;;Бакалавриат;Очная форма;Бюджетные места;0;0
849209A6-FDE5-4C42-A388-DCDDBC7D9AE1;1311;42.00.02;Журналистика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
9E386AB8-815C-494D-8AD1-D10CC80E2C90;2220;06.00.01;Биология;;Бакалавриат;Очная форма;Бюджетные места;1;1
9E386AB8-815C-494D-8AD1-D10CC80E2C90;2220;44.00.02;Психолого-педагогическое образование;Психология;Бакалавриат;Очная форма;Бюджетные места;0;0
9E386AB8-815C-494D-8AD1-D10CC80E2C90;2220;44.00.03;Специальное (дефектологическое) образование;Специальная психология: сопровождение образования лиц с особыми потребностями;Бакалавриат;Очная форма;Бюджетные места;0;0
20A4B63E-80C5-4565-9213-7A2ADAF4C75D;932;01.00.02;Прикладная математика и информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
20A4B63E-80C5-4565-9213-7A2ADAF4C75D;932;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;Бюджетные места;0;0
20A4B63E-80C5-4565-9213-7A2ADAF4C75D;932;09.00.02;Информационные системы и технологии;;Бакалавриат;Очная форма;Бюджетные места;0;0
4F53EF0B-08A4-4103-8396-9A237DF184C2;2026;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;0;0
4F53EF0B-08A4-4103-8396-9A237DF184C2;2026;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
4F53EF0B-08A4-4103-8396-9A237DF184C2;2026;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
B703AD5F-D8E0-4DFC-BC2C-A80039600528;2102;44.00.02;Психолого-педагогическое образование;Психология;Бакалавриат;Очная форма;Бюджетные места;0;0
B703AD5F-D8E0-4DFC-BC2C-A80039600528;2102;06.00.01;Биология;;Бакалавриат;Очная форма;Бюджетные места;0;0
B703AD5F-D8E0-4DFC-BC2C-A80039600528;2102;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;1;1
12965B42-EAC9-4327-8AB1-0A9B6F5BF172;256;54.00.01;Дизайн;;Бакалавриат;Очная форма;Бюджетные места;0;0
12965B42-EAC9-4327-8AB1-0A9B6F5BF172;256;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
12965B42-EAC9-4327-8AB1-0A9B6F5BF172;256;38.00.01;Экономика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
821D48F9-CE67-4538-BAD5-56EB5F0C73E7;2083;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
FCD021D2-12C9-4CFE-8090-3ED31BACAD26;630;43.00.10;Туризм;;СПО;Очная форма;С оплатой обучения;1;1
821D48F9-CE67-4538-BAD5-56EB5F0C73E7;2083;40.00.01;Юриспруденция;;Магистратура;Очная форма;Бюджетные места;0;0
821D48F9-CE67-4538-BAD5-56EB5F0C73E7;2083;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
32132ABC-B864-4AB6-92E7-B59ECAA29FB5;3130;44.00.05;Педагогическое образование (с двумя профилями подготовки);Начальное образование и информатика;Бакалавриат;Заочная форма;Бюджетные места;0;0
32132ABC-B864-4AB6-92E7-B59ECAA29FB5;3130;44.00.05;Педагогическое образование (с двумя профилями подготовки);Технология и информатика;Бакалавриат;Заочная форма;Бюджетные места;1;1
E772C067-729D-467A-B0A5-C5181579E31C;818;44.00.05;Педагогическое образование (с двумя профилями подготовки);Русский язык и литература;Бакалавриат;Очная форма;Бюджетные места;0;0
26A49830-06DA-4E93-885A-875B18F8B386;3065;19.00.04;Технология продукции и организация общественного питания;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
26A49830-06DA-4E93-885A-875B18F8B386;3065;19.00.04;Технология продукции и организация общественного питания;;Бакалавриат;Заочная форма;Бюджетные места;1;1
146E79CB-5979-430C-99DC-97FE77D0ED7D;1856;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
146E79CB-5979-430C-99DC-97FE77D0ED7D;1856;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
146E79CB-5979-430C-99DC-97FE77D0ED7D;1856;39.00.02;Социальная работа;Государственное управление и организация социальной работы;Магистратура;Заочная форма;С оплатой обучения;0;0
2F4289CD-AA74-4E87-993D-271AE169973A;3172;43.00.10;Туризм;;СПО;Очная форма;С оплатой обучения;1;1
805EC7F0-7B82-41F9-A9D4-AC20A14BE686;2410;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;1
805EC7F0-7B82-41F9-A9D4-AC20A14BE686;2410;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
805EC7F0-7B82-41F9-A9D4-AC20A14BE686;2410;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
959B8DCE-E2B8-496A-8137-EACC5075C331;606;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;1;1
959B8DCE-E2B8-496A-8137-EACC5075C331;606;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;Бюджетные места;0;0
959B8DCE-E2B8-496A-8137-EACC5075C331;606;15.00.05;Конструкторско-технологическое обеспечение машиностроительных производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
6F2195D2-2D64-4659-A1C0-3A56BC9A7260;368;38.00.02;Менеджмент;;Бакалавриат;Очная форма;С оплатой обучения;0;0
6F2195D2-2D64-4659-A1C0-3A56BC9A7260;368;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
6F2195D2-2D64-4659-A1C0-3A56BC9A7260;368;38.00.01;Экономика;;Бакалавриат;Очная форма;С оплатой обучения;1;1
6F2195D2-2D64-4659-A1C0-3A56BC9A7260;368;38.00.01;Экономическая безопасность;;Специалитет;Очная форма;С оплатой обучения;0;0
B7354E7D-C9BF-4549-AABA-FD211879B3A1;1545;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
FCC44114-FEE1-4246-AA44-65704AE5D098;793;45.00.01;Филология;;Магистратура;Очная форма;Бюджетные места;1;1
FCC44114-FEE1-4246-AA44-65704AE5D098;793;45.00.01;Филология;;Магистратура;Заочная форма;Бюджетные места;0;0
324944C5-0062-464C-9C05-8B6C9803BE90;1741;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;1;1
324944C5-0062-464C-9C05-8B6C9803BE90;1741;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
324944C5-0062-464C-9C05-8B6C9803BE90;1741;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;0;0
7DECE35C-31D5-42CB-A36B-CF5C5FCADFF2;2018;44.00.05;Педагогическое образование (с двумя профилями подготовки);Русский язык и литература;Бакалавриат;Очная форма;Бюджетные места;0;0
7A678199-C76E-4146-A546-D95BD4AE7A2D;2284;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
7A678199-C76E-4146-A546-D95BD4AE7A2D;2284;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
871E1406-6006-4B15-88E2-D06606BE2BFA;2672;18.00.01;Химическая технология;Технология электрохимических процессов и защита от коррозии;Кадры высшей квалификации;Заочная форма;С оплатой обучения;1;1
554570C6-8FC8-446B-8869-0F6B9A94837A;3090;46.00.01;История;;Магистратура;Заочная форма;С оплатой обучения;1;1
554570C6-8FC8-446B-8869-0F6B9A94837A;3090;46.00.01;История;;Магистратура;Заочная форма;Бюджетные места;0;0
87E77CC1-22CF-433D-9DE0-039B48C2B10F;1751;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;Бюджетные места;0;0
87E77CC1-22CF-433D-9DE0-039B48C2B10F;1751;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;1;1
87E77CC1-22CF-433D-9DE0-039B48C2B10F;1751;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
87E77CC1-22CF-433D-9DE0-039B48C2B10F;1751;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
82FFAD43-302D-4326-BFE6-6183D254E914;579;38.00.01;Экономика;;Бакалавриат;Очная форма;Целевой прием;0;0
82FFAD43-302D-4326-BFE6-6183D254E914;579;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
82FFAD43-302D-4326-BFE6-6183D254E914;579;38.00.01;Экономика;;Бакалавриат;Очная форма;С оплатой обучения;1;1
82FFAD43-302D-4326-BFE6-6183D254E914;579;38.00.02;Менеджмент;;Бакалавриат;Очная форма;С оплатой обучения;0;0
C984819F-C427-4609-B1DE-3B7134545806;1765;15.00.02;Технологические машины и оборудование;;Бакалавриат;Очная форма;Бюджетные места;0;0
C984819F-C427-4609-B1DE-3B7134545806;1765;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;Бюджетные места;1;1
C984819F-C427-4609-B1DE-3B7134545806;1765;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
C984819F-C427-4609-B1DE-3B7134545806;1765;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;С оплатой обучения;0;0
DFAFF1DE-F225-49A8-9E06-C7B487FDF464;1268;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;0;0
DFAFF1DE-F225-49A8-9E06-C7B487FDF464;1268;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;1;1
55966D50-E80E-472C-8193-DCA8F14AD0A0;2707;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
55966D50-E80E-472C-8193-DCA8F14AD0A0;2707;38.00.01;Экономическая безопасность;;Специалитет;Очная форма;С оплатой обучения;1;1
55966D50-E80E-472C-8193-DCA8F14AD0A0;2707;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;С оплатой обучения;0;0
723658BD-D7F0-4DF1-8CDD-F12EE6DE9B04;2899;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;Бюджетные места;0;0
723658BD-D7F0-4DF1-8CDD-F12EE6DE9B04;2899;27.00.04;Управление в технических системах;;Бакалавриат;Очная форма;Бюджетные места;0;0
723658BD-D7F0-4DF1-8CDD-F12EE6DE9B04;2899;03.00.02;Физика;;Бакалавриат;Очная форма;Бюджетные места;1;1
1EE1F746-B5B9-43C9-956C-DCB87A86B4D3;2097;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
1EE1F746-B5B9-43C9-956C-DCB87A86B4D3;2097;42.00.01;Реклама и связи с общественностью;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
1EE1F746-B5B9-43C9-956C-DCB87A86B4D3;2097;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
D48716B2-50CD-45E6-8916-6811D2EABF2E;2722;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;С оплатой обучения;0;0
D48716B2-50CD-45E6-8916-6811D2EABF2E;2722;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Бюджетные места;0;0
D3D0F345-ACFF-4EE1-9B92-FBC4EE885AD7;1440;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
D3D0F345-ACFF-4EE1-9B92-FBC4EE885AD7;1440;38.00.02;Менеджмент;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
D3D0F345-ACFF-4EE1-9B92-FBC4EE885AD7;1440;38.00.01;Экономика;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
D3D0F345-ACFF-4EE1-9B92-FBC4EE885AD7;1440;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Заочная форма;Бюджетные места;0;0
6FF91BB6-931D-400C-A3F7-74141D0ACBA4;2559;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
6FF91BB6-931D-400C-A3F7-74141D0ACBA4;2559;38.00.01;Экономическая безопасность;;Специалитет;Очная форма;С оплатой обучения;0;0
6FF91BB6-931D-400C-A3F7-74141D0ACBA4;2559;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;1;1
1BD8442E-CFBE-44CD-A479-48085E2562D3;1156;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;Бюджетные места;1;1
58DE7DDD-560D-4CE4-9C26-1F4E012A8D56;996;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
58DE7DDD-560D-4CE4-9C26-1F4E012A8D56;996;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
17BFCFA1-CFFB-4B60-8C80-A6D882459494;3038;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
17BFCFA1-CFFB-4B60-8C80-A6D882459494;3038;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
D69BCD07-1BAE-4627-8DAF-4A39658A0603;2574;09.00.02;Информационные системы и технологии;;Бакалавриат;Очная форма;Бюджетные места;0;0
D69BCD07-1BAE-4627-8DAF-4A39658A0603;2574;01.00.02;Прикладная математика и информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
D69BCD07-1BAE-4627-8DAF-4A39658A0603;2574;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
AC8DBF2E-0CE1-4D2C-836E-08C930477EEC;127;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;Бюджетные места;1;1
AC8DBF2E-0CE1-4D2C-836E-08C930477EEC;127;09.00.01;Информатика и вычислительная техника;;Бакалавриат;Очная форма;С оплатой обучения;0;0
AC8DBF2E-0CE1-4D2C-836E-08C930477EEC;127;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
7A8F6F51-92CE-4916-9A51-774AF128E20C;871;38.00.04;Государственное и муниципальное управление;;Бакалавриат;Очная форма;С оплатой обучения;0;0
7A8F6F51-92CE-4916-9A51-774AF128E20C;871;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
4317363F-1C16-4875-AFC3-845118BC39D6;1763;29.00.02;Технологии и проектирование текстильных изделий;;Бакалавриат;Очная форма;Бюджетные места;0;0
4317363F-1C16-4875-AFC3-845118BC39D6;1763;29.00.05;Конструирование изделий легкой промышленности;;Бакалавриат;Очная форма;Бюджетные места;1;1
4317363F-1C16-4875-AFC3-845118BC39D6;1763;54.00.03;Искусство костюма и текстиля;;Бакалавриат;Очная форма;Бюджетные места;0;0
69616540-DA20-4FA9-BD23-CF72736318E2;2821;44.00.01;Педагогическое образование;Математика;Бакалавриат;Очная форма;Бюджетные места;0;1
69616540-DA20-4FA9-BD23-CF72736318E2;2821;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
69616540-DA20-4FA9-BD23-CF72736318E2;2821;44.00.05;Педагогическое образование (с двумя профилями подготовки);Начальное образование и организатор детского движения;Бакалавриат;Очная форма;Бюджетные места;0;0
1DB2A688-5980-46D1-8C85-86649B96F1BE;1532;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Очная форма;Бюджетные места;0;0
1DB2A688-5980-46D1-8C85-86649B96F1BE;1532;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Очная форма;С оплатой обучения;0;0
A2F1E19D-46BB-4503-97E6-6E3A83FACBF1;2685;45.00.01;Филология;;Бакалавриат;Очная форма;С оплатой обучения;0;0
