"ID";"Diplom";"Org";"DataV";"longitude";"latitude"
"d2b0e764-561c-4b05-8750-b31b972599ba";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный технологический университет"" г. Кострома";2014;"57.759585";"40.942468"
"be08e00a-970e-4756-b55b-a1b5f8f3432c";"Диплом о среднем профессиональном образовании";"Костромской политехнический колледж";2015;"57.7891203";"40.9417322"
"aa3d0aca-6858-4c10-bb28-381f20ed5f44";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. Н.А. НЕКРАСОВА";2016;"57.759585";"40.942468"
"cf6c597f-4520-473c-9485-93e2a4dbe710";"Аттестат о среднем (полном) общем образовании";"Лицей №32";2014;"57.776937";"40.951913"
"bb49db66-8c28-49ea-b327-9af24f62a94e";"Аттестат о среднем (полном) общем образовании";"Никольская средняя образовательная школа";2017;"57.8046427";"41.0981691"
"a65f5f8b-9cde-4dc8-87da-4cc7baf4e129";"Аттестат о среднем (полном) общем образовании";"ЛИЦЕЙ №34 ГОР. КОСТРОМА";2017;"57.7615625";"40.9729098"
"cc0b3c28-6542-44a3-acae-255f06dc1b13";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 6";2017;"57.750287";"40.917704"
"a7e6e6a1-c949-4ae2-999a-373caaa8dc85";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 23";2017;"57.748717";"40.908816"
"988164ed-75b5-46f5-b07a-387f52511644";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"67a82fec-98a7-44a1-92c5-64b4dd6687a4";"Диплом о среднем профессиональном образовании";"Янгикурганский профессиональный колледж лёгкой промышленности";2015;"60.011367";"30.435625"
"02a0137d-bc9e-412c-b101-a223c4de313b";"Аттестат о среднем (полном) общем образовании";"Муниципальное казенное общеобразовательное учреждение Костромского муниципального района Костромской области ""Сущевская средняя общеобразовательная школа""";2017;"57.924334";"40.959445"
"bba798e4-0c88-470d-ae1d-b9b8d32d421c";"Аттестат о среднем (полном) общем образовании";"МБОУ г. Костромы ""Средняя общеобразовательная школа №8""";2017;"57.748105";"41.007544"
"f6cbb36c-1a3c-45d7-bf32-642b1e3ee803";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"48836402-fa5f-4e9a-a755-1a58144ebc0e";"Аттестат о среднем (полном) общем образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"4cea05af-3312-4b7f-b15d-b65b1763a6e4";"Аттестат о среднем (полном) общем образовании";"Коммунальное высшее учебное заведение ""Каменской музыкальный колледж"" Днепропетровского областного совета";2017;"48.502163";"34.6208737"
"895f98e4-bf5b-4807-ae24-6d1273a074a0";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"6e75c733-44eb-4795-b460-7771666e6ca1";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная  школа №7 городского округа город Мантурово Костромской области";2017;"58.339167";"44.7741531"
"eedf9c94-f40d-433f-aee0-8323e638d7ce";"Диплом о высшем профессиональном образовании";"Вологодский государственный университет";2017;"59.223928";"39.887740"
"7316c34b-e35b-44ca-87e3-3dc8fe3e0c83";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАЕТЛЬНАЯ ШКОЛА №36";2017;"57.798405";"41.002406"
"41c763de-aa1a-4f60-a4aa-8136c7679942";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"9b6b0ae5-8b46-4bc7-955a-8645c73c5491";"Диплом о высшем профессиональном образовании";"Ивановский государственный архитектурно-строительный университет";2007;"57.005810";"40.981588"
"e4842d50-765f-4b31-a36c-c18f544bfd87";"Диплом о среднем профессиональном образовании";"Государственное профессиональное образовательное учреждение Ярославской области Переславский кинофотохимический колледж г. Переславль-Залесский, Ярославская область";2016;"56.746909";"38.865481"
"74bb34bc-99f2-45b6-b318-8a22bf3589b6";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 37 имени Маршала Советского союза И.С. Конева"" города Вологда Вологодская область";2017;"59.185218";"39.905756"
"da1e3cc9-2a75-448a-b9b4-1cc3e08334fc";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ГЛАЗОВСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ ИМЕНИ В.Г. КОРОЛЕНКО, Г. ГЛАЗОВ, УДМУРТСКАЯ РЕСПУБЛИКА";2016;"58.138289";"52.674306"
"ac2f1a4a-6e57-4f3b-afe1-1d47ac0e7863";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"95d28eee-cc41-4676-8b59-39637f72eadb";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение гор. Костромы ""Гимназия №33""";2017;"57.7363374";"40.9163406"
"e4251ea7-49f9-4801-ab79-aa06840a5610";"Диплом о среднем профессиональном образовании";"Костромской областной музыкальный колледж";2017;"57.771233";"40.925315"
"c3acb403-7c55-4d60-8bc5-f51cd2613912";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №6";2017;"57.750287";"40.917704"
"292be4a8-e04e-4fbf-964a-549389717305";"Диплом о среднем профессиональном образовании";"Галичский педагогический колледж Костромской области";2017;"58.388219";"42.3562809"
"61ad6534-bf9b-47c4-9238-a25d31c24636";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономический колледж ";2014;"57.7656389";"40.9368408"
"7bdea4d2-bc96-4e9a-bf3c-c3b634b87eaf";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное образовательное учреждение города Костромы ""Средняя общеобразовательная школа № 21""";2017;"57.7393158";"40.9095164"
"d47bb4cb-f680-4b66-bd4e-7f00c28fcd28";"Диплом о среднем профессиональном образовании";"Шарьинский педагогический колледж Костромской области";2011;"58.388889";"45.497852"
"183e3e3c-4c27-4548-8da9-56d6f32099d4";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение средняя общеобразовательная школа №1 имени Ивана Нечаева городского поселения поселка Чистые Боры Буйского муниципального района Костромской области";2015;"58.369227";"41.6621786"
"60be129c-4914-4082-8d94-7cf846df2d8d";"Аттестат о среднем (полном) общем образовании";"Гимназия № 33";2017;"57.7363374";"40.9163406"
"677d6df4-125b-4b2a-a89f-5b805adbc9f8";"Диплом о среднем профессиональном образовании";"Областное государственное бюджетное профессиональное образовательное учреждение ""Шарьинский политехнический техникум Костромской области""";2017;"58.382925";"45.504379"
"acfc8bd2-f14d-4e50-9a95-c5159c644b49";"Аттестат о среднем (полном) общем образовании";"МДОУ города Костромы ""Средняя общеобразовательная школа № 24""";2017;"57.758715";"40.969528"
"307079e2-3d0f-4d36-a237-c8d514c37d4f";"Аттестат о среднем (полном) общем образовании";"Антроповская средняя школа";2017;"58.391771";"43.005854"
"13415617-78a9-42d2-b0fa-85e59f11c2b6";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение Грязовецкого муниципального района Вологодской области ""Средняя школа №2 г. Грязовца""";2017;"58.883260";"40.243733"
"60eb4bbe-c1f4-48c4-91d2-786fc51c6220";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"076f475f-35be-43b9-a640-64cafe2efc97";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"d5c63d94-8758-4539-943a-57c4333a99c1";"Аттестат о среднем (полном) общем образовании";"Сусанинская средняя общеобразовательная  школа";2017;"58.159412";"41.609947"
"b7ba88bd-3764-4244-8d7f-ee3894d80140";"Аттестат о среднем (полном) общем образовании";"МОУ средняя общеобразовательная школа №2 городского округа город Буй Костромской области";2017;"58.4728483";"41.5467424"
"0eb1b66b-b050-496a-9fce-ff71d466ba5a";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение ""Вохомская средняя общеобразовательная школа"" Вохомского муниципального района Костромской области п. Вохма";2017;"58.9267106";"46.750784"
"9f4bf815-ff51-4bf2-ab74-a8b77f69e6ec";"Аттестат о среднем (полном) общем образовании";"МОУ СОШ №4 им. Ф.Н. Красовского города Галича Костромской области";2017;"58.3782629";"42.3449719"
"e5e1cefd-c280-4731-a515-babaf7cf7d35";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 21";2016;"57.7393158";"40.9095164"
"50aefc1f-8e9c-4806-95a1-83c9b34ffd5a";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 8";2017;"57.748105";"41.007544"
"20ddd793-47d9-4415-8d5c-4cad9a9bd169";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"bd230f1d-3aba-4bd8-a080-8bb0912a117e";"Диплом о высшем профессиональном образовании";"Костромской государственный технологический университет";2015;"57.759585";"40.942468"
"71abf390-eafc-4719-b554-e4e6079f31f8";"Аттестат о среднем (полном) общем образовании";"МБОУ города Костромы ""Лицей №32""";2017;"57.776937";"40.951913"
"b4ba494c-490f-44c7-999d-d48c35003be2";"Аттестат о среднем (полном) общем образовании";"МОУ Кологривская средняя общеобразовательная школа Кологривского муниципального района Костромской области";2017;"58.826467";"44.3247262"
"3f0ff212-1543-45c8-aa03-e8ba0e049ad5";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"9beef186-9f51-4372-a8bf-34e77be1731e";"Диплом о среднем профессиональном образовании";"Костромской лесомеханический колледж";2014;"57.762139";"40.947040"
"cc3c3098-0676-43b8-b916-98aa2466a81b";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 7 г. Костромы";2005;"57.7827551";"40.9160042"
"b9281d8d-255e-4112-aa46-4aa279676783";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 11";2017;"57.7382578";"40.9058272"
"a2f28273-f882-42c7-9b74-27e9c826c6e1";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение Грязовецкого муниципального района Вологодской области ""Вохтожская школа""";2017;"58.807996";"41.046668"
"c9779925-6573-4a75-9707-ae55768daf0e";"Диплом о среднем профессиональном образовании";"КОСТРОМСКОЙ КОЛЛЕДЖ БЫТОВОГО СЕРВИСА";2017;"57.752820";"40.994959"
"186b8de1-790a-4ae5-bd41-65b9fc3d40ad";"Диплом о среднем профессиональном образовании";"Областное государственное бюджетное профессиональное образовательное учреждение ""Шарьинский политехнический техникум Костромской области""";2016;"58.382925";"45.504379"
"ff590d3c-e0e3-4c9f-bda3-10ce149919c8";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6"" городского округа город Шарья Костромской области";2017;"58.3801628";"45.5023053"
"9cfd4e28-add3-4f6a-9571-3e7576b08793";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение школа № 2 городского округа Кинешма Ивановской области";2017;"57.446780";"42.108722"
"d50b908a-5065-47ea-9d4b-7e385d441116";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"6f917edf-5c40-4e48-bbc1-bf1228e6117c";"Диплом о среднем профессиональном образовании";"КОСТРОМСКОЙ ТОРГОВО - ЭКОНОМИЧЕСКИЙ КОЛЛЕДЖ";2017;"57.7656389";"40.9368408"
"b24808c0-5a60-49ee-80ca-cc78c8868391";"Диплом о высшем профессиональном образовании";"Ярославский государственный технический университет г.Ярославль";2016;"57.5859666";"39.8579747"
"7350a8a6-babe-48cd-82fb-506e5951538b";"Аттестат о среднем (полном) общем образовании";"Гимназия № 1";2017;"57.756270";"40.955236"
"bb614807-0d0d-4d67-8789-56d11224890a";"Диплом о высшем профессиональном образовании";"ФГОУВПО ""Военная академия радиационной, химической и биологической защиты"" им.Маршала Сов.Союза С.К.Тимошенко МО РФ";2008;"57.7774107";"40.9327627"
"d57a17e3-35a4-45f8-842d-d39736f82a09";"Диплом о высшем профессиональном образовании";"Аккредитованное негосударственное образовательное учреждение высшего профессионального образования ""Московская финансово-юридическая академия"" г.Москва";2010;"55.722785";"37.692043"
"96bf2b97-d503-4500-b5a1-96e87691b442";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ";2015;"57.759585";"40.942468"
"1e6baa95-ee70-4dc4-a712-4af4af62e182";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 29";2017;"57.773251";"40.911288"
"8ff47851-f250-4587-8615-56a00ce0a1a8";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1";2017;"57.7969074";"40.921101"
"0d27444d-6bf1-4cb5-bbe5-18707f7177d0";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №22";2017;"57.740795";"40.995112"
"cb7a4182-9b4c-455b-85d3-410e61974d9b";"Диплом о среднем профессиональном образовании";"ФГБОУ ВО "" Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"867eeadd-6b80-46bd-ab68-302c6b5f24ff";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 5";2017;"57.756802";"40.952191"
"ef1f8be3-b0d7-48f1-af78-b973ec888c36";"Аттестат о среднем (полном) общем образовании";"Муниципальное казенное общеобразовательное учреждение ""Солигалическая средняя общеобразовательная школа""";2017;"59.072969";"42.279865"
"d07a4508-d292-4cd5-9a5c-4b10f5918a73";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 7";2017;"57.7827551";"40.9160042"
"1dc88f64-6450-4403-bae9-837efad31837";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение Левашовскую среднюю школу с. Левашово Некрасовский район Ярославская область";2017;"57.6411746";"40.5344868"
"6f766a99-2367-4de2-ab34-9a7c282f0edb";"Диплом о среднем профессиональном образовании";"Российский экономический университет имени Г.В. Плеханова";2017;"55.727124";"37.6288153"
"c86b9dfe-69de-4560-b939-4dc7eb8b4878";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономичесий колледж";2017;"57.7656389";"40.9368408"
"85ab1e91-b038-4a8b-adb3-45e7fbbbbbd9";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №11";2017;"57.7382578";"40.9058272"
"61f00298-6605-4cfa-b77e-fee7f7862637";"Диплом о среднем профессиональном образовании";"Костромской областной колледж культуры";2015;"57.7707984";"40.9324188"
"c33e92c2-7c29-45b8-bef8-ae499394a545";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 2 г. Макарьева Макарьевского муниципального района Костромской области";2017;"57.889135";"43.814335"
"31d88278-f33b-4c34-9793-42dab5fa1549";"Аттестат о среднем (полном) общем образовании";"Муниципальное казённое общеобразовательное учреждение ""Красносельская средняя школа"" Красносельского  муниципального района Костромской области";2016;"57.5123654";"41.2547458"
"d84b3ef2-6903-4271-9c85-0c203d427d14";"Диплом о среднем профессиональном образовании";"ШАРЬИНСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ КОСТРОМСКОЙ ОБЛАСТИ";2017;"58.388889";"45.497852"
"cea44bed-01a2-4341-a019-c8602a298b93";"Диплом о среднем профессиональном образовании";"Костромская государственная сельскохозяйственная академия";2017;"57.733452";"41.0507389"
"a6621c92-ec44-4b5a-857d-27fdafe8f1a2";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение средняя общеобразовательная школа №30 города Рыбинска Ярославской области";2017;"58.045676";"38.773962"
"c0ba4126-9085-42f0-b277-77f0bc92f2a5";"Диплом о высшем профессиональном образовании";"Российский государственный социальный университет .г.Москва";2017;"55.8354146";"37.6351602"
"fbb1a27d-a5da-457a-8c38-bc9d74c244bc";"Диплом о среднем профессиональном образовании";"Профессиональный  лицей № 29 г.Костромы";2000;"57.746388";"41.008223"
"b50d412c-b829-4472-898f-78f83555f8ec";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"596e8522-0618-4736-8eca-ac576d4deb82";"Аттестат о среднем (полном) общем образовании";"ЛИЦЕЙ №34 ГОР. КОСТРОМА";2017;"57.7615625";"40.9729098"
"c17f4342-2cd8-4c1f-bd89-b96bacc59734";"Аттестат о среднем (полном) общем образовании";"Солигаличская средняя общеобразовательная школа";2017;"59.072969";"42.279865"
"71498e37-eb21-4684-ae96-2f9eb96b9099";"Диплом о высшем профессиональном образовании";"ГОУ ВПО ""Костромской государственный технологический университет""";2004;"57.759585";"40.942468"
"aecd973b-28d5-4550-9a39-44ff49dec6e4";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"456c7a30-1ade-4ed5-a5b8-828b5730f89c";"Аттестат о среднем (полном) общем образовании";"Сусанинская средняя общеобразовательная школа";2017;"58.159412";"41.609947"
"52c82da3-5984-485d-9a01-bf0e4df9f759";"Диплом о среднем профессиональном образовании";"ОГБПОУ ""Костромской политехнический колледж"" город Кострома";2017;"57.7891203";"40.9417322"
"0e515265-54ee-43b0-8b9c-3d4816444a1d";"Аттестат о среднем (полном) общем образовании";"Гимназия № 28";2017;"57.759921";"40.9680829"
"f57cbaa1-11a2-463d-a6bf-488b422bdf63";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"1c800e30-b570-4b11-b69d-2fda034c80cf";"Диплом о высшем профессиональном образовании";"Костромсой государствнный университет";2017;"57.759585";"40.942468"
"749b49a3-26a9-4062-9fa3-8cd9969800bd";"Диплом о высшем профессиональном образовании";"Костромской Государственный Технологический Университет";2008;"57.759585";"40.942468"
"99a00e0b-379f-48af-b8a5-c7d26990524f";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"ed49bb85-136f-45b1-bd1a-0a4685c157eb";"Диплом о среднем профессиональном образовании";"Ивановское музыкальное училище (колледж)";2017;"56.998735";"40.9805983"
"a0dc037c-8f95-4e92-9aa9-204b8f95c2b1";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 2 имени Л.В. Рябинина"" городского округа город Шарья Костромской области";2017;"58.3569661";"45.5211103"
"e83f1de0-663a-4d19-b2a9-210e92950487";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение гимназия № 1 имени Л.И.Белова города Галича Костромской области";2017;"58.37991";"42.3411801"
"59797bf2-2607-44fb-b768-dfdc6cc47b8d";"Диплом о среднем профессиональном образовании";"Областное государственное бюджетное профессиональное образовательное учреждение ""Костромская торгово-экономический колледж"" г.Кострома";2017;"57.7656389";"40.9368408"
"384036a6-6785-42a1-ba6b-ec54cdb6cfee";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 47"" города Магнитогорска Челябинской области";2015;"53.361355";"58.973578"
"55d08c49-703d-491d-b374-e40ba0b01356";"Аттестат о среднем (полном) общем образовании";"Кадыйская средняя общеобразовательная школа имени М.А. Четвертного";2017;"57.7911346";"43.1957986"
"930c5633-7553-47bf-be8f-f79718b26b55";"Аттестат о среднем (полном) общем образовании";"Гимназия святой равноапостольной княгини Ольги г. Костромы";2017;"57.784993";"40.919291"
"ce97109d-9c30-412c-ac5e-149da0a46c8b";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"ddb725c5-e795-433e-8c59-e4e6ca3be718";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"f922ec1d-2992-45c4-a90b-a2b93803dc42";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение средняя школа №2 муниципального района город Нея и Нейский район Костромской области";2017;"58.283884";"43.894149"
"abc7142a-07e8-4197-aef3-e6adfe143e45";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"b7bcc57e-3dae-4b51-a0dc-0084ca9b1b32";"Аттестат о среднем (полном) общем образовании";"НИКОЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА";2017;"57.8046427";"41.0981691"
"9cac7a6a-f012-46ae-b6c8-3efaec4bd44f";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №35";"NULL";"57.784588";"40.944429"
"6a35ccf2-a3a3-4fd3-a67f-23186506a3ad";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"b2b818b4-d1d5-498f-8e70-11063f44d6ac";"Диплом о среднем профессиональном образовании";"Костромской лесомеханический колледж";2016;"57.762139";"40.947040"
"ac4cc54a-a6f6-43c3-81d9-4272e14ea8fc";"Диплом о среднем профессиональном образовании";"Государственное бюджетное профессиональное образовательное учреждение Свердловской области ""Красноуфимский аграрный колледж"" г.Красноуфимск Свердловской области";2017;"56.622676";"57.768286"
"10159d9f-c70a-4406-b2c8-806592f906dc";"Аттестат о среднем (полном) общем образовании";"Средняя школа №22 Халачского района Лебапской области";2016;"38.0723407";"64.8881646"
"18f0909e-c75a-49ec-8e8b-478a2e0daa7f";"Аттестат о среднем (полном) общем образовании";"Шолоховская средняя школа ";2017;"57.5521036";"41.205406"
"4a8646ef-fb13-49b5-8e19-7ca300cf4a02";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 22";2015;"57.740795";"40.995112"
"9f055c4b-ed8e-491a-a98b-056280811ae6";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Средняя общеобразовательная школа № 27""";2017;"57.784591";"40.928708"
"355bf6be-9938-42f2-89f5-63030987a9a6";"Аттестат о среднем (полном) общем образовании";"Специализированная средняя школа №7 района Атамырат Лебапской области";2017;"37.8099917";"65.2026017"
"e0aa0ec0-0f6d-473a-b63a-cf0cc45cb513";"Аттестат о среднем (полном) общем образовании";"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №1"" городского округа город Стерлитамак Республики Башкортостан";2017;"53.625957";"55.915049"
"ac7b14c0-f840-4f38-83aa-ce89f61a8f67";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"6bda0a4d-53a7-4848-ac7a-d0c93b9caf6e";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение городы Костромы ""Средняя общеобразовательная школа №27""";2017;"57.784591";"40.928708"
"af0ce85a-daf8-4e45-904f-37a5d3595985";"Аттестат о среднем (полном) общем образовании";"Шаолинская средняя школа города Дэнфэн";2016;"34.454443";"113.050581"
"306e0137-84d3-4869-ada7-b2ce2c661f8b";"Диплом о среднем профессиональном образовании";"Костромской лесомеханический колледж";2017;"57.762139";"40.947040"
"c08e0975-3e57-4b3c-b87c-c23ef0d726a7";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"706e605e-0e3e-489c-8151-cbbe671e870c";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 35";2017;"57.784588";"40.944429"
"230667a1-0296-489c-9530-e1c4d6d135c8";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 4";2017;"57.7905515";"40.9389809"
"6c5c0d2f-c55a-411f-b419-3feb98f50f24";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 21";2017;"57.7393158";"40.9095164"
"06d630cb-9ab1-4524-914c-aa32de3107e6";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"02b0d1cc-a1bb-4cb2-af36-e61096507f70";"Аттестат о среднем (полном) общем образовании";"МОУ СОШ №37 городского округа гор. Буй Костромской области";2017;"58.4641266";"41.5559336"
"8e305dd0-15dc-42c9-9184-2edbb8a64bd8";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 1 муниципального района город Нея и  Нейский район Костромской области";2017;"58.289196";"43.862894"
"4a73e01e-7679-4eb7-a39c-fa0e7c48e3bb";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 29";2017;"57.773251";"40.911288"
"c46b4a0c-5b6a-4fc2-a6dd-f3595855ccfb";"Аттестат о среднем (полном) общем образовании";"муниципальное автономное общеобразовательное учреждение гимназия №1 г. Советска Калининградской области";2016;"55.074230";"21.889949"
"c8848d0c-fadc-46f5-82d4-afb7da5aff15";"Аттестат о среднем (полном) общем образовании";"Средняя школа №17 Атамыраского района Лебапской области";2013;"37.8099917";"65.2026017"
"c94eac49-bb7d-4747-aca8-798844aa2018";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 21";2017;"57.7393158";"40.9095164"
"a22ef5d8-e6cc-4a2f-8f53-9be612ada352";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Средняя общеобразовательная школа № 31""";2017;"57.7553266";"40.901683"
"40347e40-fa58-4462-a30a-ce9d145da35c";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономический колледж";2011;"57.7656389";"40.9368408"
"406fd932-6ebf-43ca-94e4-ef473069c27e";"Диплом о среднем профессиональном образовании";"Профессиональный лицей № 19 г. Костромы";2007;"57.800269";"40.920643"
"99336f37-b335-48c2-a15b-645839678bec";"Аттестат о среднем (полном) общем образовании";"Колталовская средняя общеобразовательная  школа Д.Колталово, Калининского района, Тверской обл";2017;"56.681607";"35.512678"
"3fc89686-a2e7-49b5-81e9-1b459502284d";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 21";2017;"57.7393158";"40.9095164"
"a2e578d7-4b1f-4f09-98f9-7a3bc45b8a86";"Диплом о среднем профессиональном образовании";"Костромской областной музыкальный колледж";2017;"57.771233";"40.925315"
"ccf8f717-3239-4371-8f2f-32d600c0c543";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 13 города Костромы";2017;"57.800428";"40.975040"
"8678aa1b-58e0-4099-a3ab-15b3f197d188";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная учреждение №61 села Найман города Истаравшан";2016;"39.8772715";"69.0254926"
"21ab97e6-1b7a-491c-9350-c3efd7e2169b";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономичесий колледж";2017;"57.7656389";"40.9368408"
"347b5c20-2738-4d83-8006-445012d3dadf";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
